atletas.posicao_id,atletas.clube_id,atletas.atleta_id,atletas.rodada_id,atletas.nome,atletas.slug,atletas.apelido,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.clube.id.full.name,FS,DS,PI,FC,G,FF,FT,FD,DD,GS,SG,A,CA,I,CV,PP,GC,DP,,atletas.jogos_num
mei,12,87747,1,Yago Felipe da Costa Rocha,yago-felipe,Yago Felipe,https://s.glbimg.com/es/sde/f/2020/02/27/9f3f842d7b10bec8a93a658eaf22e73a_FORMATO.png,Provável,0.5,4.71,-1.29,0.5,Fluminense,3,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,211,1
mei,12,87747,2,Yago Felipe da Costa Rocha,yago-felipe,Yago Felipe,https://s.glbimg.com/es/sde/f/2020/08/11/547c3364c22efd6f4b6928ed120d64b9_FORMATO.png,Provável,-0.7,3.32,-1.39,-0.1,Fluminense,3,1,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,322,2
mei,12,89883,1,Douglas Moreira Fagundes,dodi,Dodi,https://s.glbimg.com/es/sde/f/2019/09/16/470eb61e2a5cfe5b1cbe1bb955a0d0af_FORMATO.png,Provável,4.3,6.74,1.74,4.3,Fluminense,1,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214,1
mei,12,89883,2,Douglas Moreira Fagundes,dodi,Dodi,https://s.glbimg.com/es/sde/f/2020/08/11/87b4fea563db3d41db70885180069dfb_FORMATO.png,Provável,8.3,9.94,3.2,6.3,Fluminense,3,10,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,323,2
mei,12,90569,1,Yuri Oliveira Lima,yuri-lima,Yuri Lima,https://s.glbimg.com/es/sde/f/2019/08/06/16f2189da0bf99090e0ae2773d4076eb_FORMATO.png,Provável,-1.6,1.74,-2.26,-1.6,Fluminense,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219,1
mei,12,107173,2,Michel Daryl Araújo Villar,michel-araujo,Michel Araújo ,https://s.glbimg.com/es/sde/f/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png,Provável,5.1,4.53,1.78,2.95,Fluminense,6,7,11,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,341,2
mei,13,63058,1,Willian Roberto Farias,willian-farias,Willian Farias,https://s.glbimg.com/es/sde/f/2020/02/27/a27d34b34c785990b4b69811b1f635eb_FORMATO.png,Provável,1.8,5.65,-0.35,1.8,Sport,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,616,1
mei,13,63058,2,Willian Roberto Farias,willian-farias,Willian Farias,https://s.glbimg.com/es/sde/f/2020/02/27/a27d34b34c785990b4b69811b1f635eb_FORMATO.png,Provável,0.6,4.98,-0.67,1.2,Sport,4,4,11,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,72,2
mei,13,82876,1,Roberto Pimenta Vinagre Filho,betinho,Betinho,https://s.glbimg.com/es/sde/f/2020/02/27/d7282d39e0f03cd1978cb07173ea3ead_FORMATO.png,Provável,3.3,4.57,1.57,3.3,Sport,0,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,1
mei,13,82876,2,Roberto Pimenta Vinagre Filho,betinho,Betinho,https://s.glbimg.com/es/sde/f/2020/02/27/d7282d39e0f03cd1978cb07173ea3ead_FORMATO.png,Provável,-0.6,4.09,-0.48,1.35,Sport,0,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2
mei,13,94857,1,Jonatan David Gomez Ospina,jonatan-gomez,Jonatan Gomez,https://s.glbimg.com/es/sde/f/2020/03/09/bfe14638328381a0498413759e610ed4_FORMATO.png,Provável,9.5,11.96,4.96,9.5,Sport,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,683,1
mei,13,94857,2,Jonatan David Gomez Ospina,jonatan-gomez,Jonatan Gomez,https://s.glbimg.com/es/sde/f/2020/03/09/bfe14638328381a0498413759e610ed4_FORMATO.png,Provável,4.8,13.78,1.82,7.15,Sport,8,0,11,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,228,2
mei,14,52558,1,Bruno César Zanaki,bruno-cesar,Bruno César,https://s.glbimg.com/es/sde/f/2019/03/31/3b9db9e833f13f65a65d1546e2608e81_FORMATO.jpeg,Dúvida,0,5,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0
mei,14,70116,1,Fellipe Ramos Ignez Bastos,fellipe-bastos,Fellipe Bastos,https://s.glbimg.com/es/sde/f/2019/03/26/c1b84ba942df91f5064aabec2e10f1de_FORMATO.png,Provável,0,4,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0
mei,14,70116,2,Fellipe Ramos Ignez Bastos,fellipe-bastos,Fellipe Bastos,https://s.glbimg.com/es/sde/f/2019/03/26/c1b84ba942df91f5064aabec2e10f1de_FORMATO.png,Provável,19.3,11.52,7.52,19.3,Vasco,0,2,4,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,170,1
mei,14,93550,1,Martín Nicolás Benítez,benitez,Benítez,https://s.glbimg.com/es/sde/f/2020/03/13/cf3632155fd3b4d7f985b664f10b3df2_FORMATO.png,Provável,0,8,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0
mei,14,93550,2,Martín Nicolás Benítez,benitez,Benítez,https://s.glbimg.com/es/sde/f/2020/03/13/cf3632155fd3b4d7f985b664f10b3df2_FORMATO.png,Provável,3.8,7.6,-0.4,3.8,Vasco,2,5,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,428,1
mei,14,93787,1,Andrey Ramos do Nascimento,andrey,Andrey,https://s.glbimg.com/es/sde/f/2018/09/27/8599b503c16e7576611774a756e2e106_FORMATO.png,Provável,0,5,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0
mei,14,93787,2,Andrey Ramos do Nascimento,andrey,Andrey,https://s.glbimg.com/es/sde/f/2018/09/27/8599b503c16e7576611774a756e2e106_FORMATO.png,Provável,-1.1,3.21,-1.79,-1.1,Vasco,1,4,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,425,1
mei,14,106199,1,Gabriel Fortes Chaves,gabriel-pec,Gabriel Pec,https://s.glbimg.com/es/sde/f/2019/09/06/acd2cdb349571e15dd4dea6f3da3be3c_FORMATO.png,Dúvida,0,3,0,0,Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0
mei,14,106199,2,Gabriel Fortes Chaves,gabriel-pec,Gabriel Pec,https://s.glbimg.com/es/sde/f/2019/09/06/acd2cdb349571e15dd4dea6f3da3be3c_FORMATO.png,Provável,1.5,2.88,-0.12,1.5,Vasco,4,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,424,1
mei,15,77544,1,Jorge de Moura Xavier,jorginho,Jorginho,https://s.glbimg.com/es/sde/f/2020/02/27/851090fa3a68b14a9b55eb825b21a6f9_FORMATO.png,Provável,0,6,0,0,Atlético-GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mei,15,77544,2,Jorge de Moura Xavier,jorginho,Jorginho,https://s.glbimg.com/es/sde/f/2020/02/27/851090fa3a68b14a9b55eb825b21a6f9_FORMATO.png,Provável,12.2,9.85,3.85,12.2,Atlético-GO,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
mei,15,78424,1,Matheus Cotulio Bossa,matheuzinho,Matheuzinho,https://s.glbimg.com/es/sde/f/2020/02/27/b29083c8515a9ac734ff21095aeb1a72_FORMATO.png,Provável,0,5,0,0,Atlético-GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
mei,15,80370,1,Edson Felipe da Cruz,edson,Edson ,https://s.glbimg.com/es/sde/f/2020/02/27/46673460151dd74450b62c385acb5f7b_FORMATO.png,Provável,0,4,0,0,Atlético-GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
mei,15,80370,2,Edson Felipe da Cruz,edson,Edson ,https://s.glbimg.com/es/sde/f/2020/02/27/46673460151dd74450b62c385acb5f7b_FORMATO.png,Provável,7.7,6.37,2.37,7.7,Atlético-GO,1,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,41,1
mei,15,86519,2,Everton Felipe de Oliveira Silva,everton-felipe,Everton Felipe,https://s.glbimg.com/es/sde/f/2020/07/16/8e57cefa124fc249fc9e07be0e3dc8bc_FORMATO.png,Provável,2.9,4.24,0.24,2.9,Atlético-GO,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,1
mei,15,89815,1,Gustavo Henrique Ferrareis,gustavo-ferrareis,Gustavo Ferrareis,https://s.glbimg.com/es/sde/f/2020/02/27/86bda8f1f2f8a1d79cbbc8a21a0d4436_FORMATO.png,Provável,0,4,0,0,Atlético-GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
mei,15,89815,2,Gustavo Henrique Ferrareis,gustavo-ferrareis,Gustavo Ferrareis,https://s.glbimg.com/es/sde/f/2020/02/27/86bda8f1f2f8a1d79cbbc8a21a0d4436_FORMATO.png,Provável,15.8,9.97,5.97,15.8,Atlético-GO,4,2,10,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,47,1
mei,15,93790,1,Marlon Rodrigues Freitas,marlon-freitas,Marlon Freitas,https://s.glbimg.com/es/sde/f/2020/02/27/bc294007fa19cf27acd992a30e786eff_FORMATO.png,Provável,0,5,0,0,Atlético-GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
mei,15,93790,2,Marlon Rodrigues Freitas,marlon-freitas,Marlon Freitas,https://s.glbimg.com/es/sde/f/2020/02/27/bc294007fa19cf27acd992a30e786eff_FORMATO.png,Provável,5.1,5.96,0.96,5.1,Atlético-GO,1,2,5,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,61,1
mei,16,38421,1,Rafael da Silva Francisco,rafinha,Rafinha,https://s.glbimg.com/es/sde/f/2020/03/02/6c5d6ccf4132d968daaf6a4738feaee9_FORMATO.png,Contundido,0,7,0,0,Coritiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
mei,16,38421,2,Rafael da Silva Francisco,rafinha,Rafinha,https://s.glbimg.com/es/sde/f/2020/03/02/6c5d6ccf4132d968daaf6a4738feaee9_FORMATO.png,Contundido,0,7,0,0,Coritiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0
mei,16,68938,2,Giovanni Augusto Oliveira Cardoso,giovanni-augusto,Giovanni Augusto,https://s.glbimg.com/es/sde/f/2020/03/02/d39e2efa4d8440e5313bc3b78a139e22_FORMATO.png,Contundido,0,6,0,0,Coritiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0
mei,16,73515,1,Gabriel Santana Pinto,gabriel,Gabriel,https://s.glbimg.com/es/sde/f/2020/01/21/85aa563c123a60bd623ab6053d632f1d_FORMATO.png,Provável,2.1,5.15,0.15,2.1,Coritiba,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1
mei,16,82634,1,Matheus Galdezani,matheus-galdezani,Matheus Galdezani,https://s.glbimg.com/es/sde/f/2020/01/21/31afad643d040fb649f8917fe595a255_FORMATO.png,Provável,5.9,7.9,2.9,5.9,Coritiba,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1
mei,16,82634,2,Matheus Galdezani,matheus-galdezani,Matheus Galdezani,https://s.glbimg.com/es/sde/f/2020/01/21/31afad643d040fb649f8917fe595a255_FORMATO.png,Provável,-0.6,7.32,-0.58,2.65,Coritiba,3,3,13,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,95,2
mei,16,82939,1,Ruy Franco de Almeida Junior,ruy,Ruy,https://s.glbimg.com/es/sde/f/2020/03/02/f90b7a44cb9268d4fc3db1a3eee935fe_FORMATO.png,Provável,0.7,4.86,-1.14,0.7,Coritiba,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,1
mei,16,82939,2,Ruy Franco de Almeida Junior,ruy,Ruy,https://s.glbimg.com/es/sde/f/2020/03/02/f90b7a44cb9268d4fc3db1a3eee935fe_FORMATO.png,Provável,0.1,3.84,-1.02,0.4,Coritiba,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,2
mei,16,95794,1,Nathanael Ananias da Silva,nathan-silva,Nathan Silva,https://s.glbimg.com/es/sde/f/2020/03/03/b83d40e4104fc0cb62636da75ac2daaa_FORMATO.png,Provável,2.7,4.13,1.13,2.7,Coritiba,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,1
mei,16,95794,2,Nathanael Ananias da Silva,nathan-silva,Nathan Silva,https://s.glbimg.com/es/sde/f/2020/03/03/b83d40e4104fc0cb62636da75ac2daaa_FORMATO.png,Provável,-1.8,3.05,-1.08,0.45,Coritiba,3,5,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,441,2
mei,17,95222,1,Thalles Gabriel Morais dos Reis,thalles,Thalles,https://s.glbimg.com/es/sde/f/2019/03/26/56b3e518112fea200bbd74d9de3a5289_FORMATO.png,Provável,0,4,0,0,Goiás,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0
mei,17,95222,2,Thalles Gabriel Morais dos Reis,thalles,Thalles,https://s.glbimg.com/es/sde/f/2019/03/26/56b3e518112fea200bbd74d9de3a5289_FORMATO.png,Dúvida,0.7,3.27,-0.73,0.7,Goiás,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,541,1
mei,17,103591,1,Daniel Sartori Bessa,daniel-bessa,Daniel Bessa,https://s.glbimg.com/es/sde/f/2020/07/19/9b01416f7b8367ba90b1c5a1d7e9758f_FORMATO.png,Provável,0,4,0,0,Goiás,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0
mei,17,103591,2,Daniel Sartori Bessa,daniel-bessa,Daniel Bessa,https://s.glbimg.com/es/sde/f/2020/07/19/9b01416f7b8367ba90b1c5a1d7e9758f_FORMATO.png,Provável,5.2,5.26,1.26,5.2,Goiás,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,547,1
mei,17,106083,1,Breno Washington Rodrigues da Silva,breno,Breno,https://s.glbimg.com/es/sde/f/2020/03/06/9123ce26ab25d773e68b11ea1d577271_FORMATO.png,Provável,0,2,0,0,Goiás,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0
mei,17,106083,2,Breno Washington Rodrigues da Silva,breno,Breno,https://s.glbimg.com/es/sde/f/2020/03/06/9123ce26ab25d773e68b11ea1d577271_FORMATO.png,Provável,3.3,2.94,0.94,3.3,Goiás,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1
mei,18,71937,1,Paulo Roberto Valoura Júnior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2019/09/03/f3c44a346794fb67a9084ef89211cd1c_FORMATO.png,Provável,-1.2,3.48,-2.52,-1.2,Fortaleza,0,1,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,290,1
mei,18,71937,2,Paulo Roberto Valoura Júnior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2019/09/03/f3c44a346794fb67a9084ef89211cd1c_FORMATO.png,Provável,-0.3,2.09,-1.39,-0.75,Fortaleza,0,1,15,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,455,2
mei,18,73608,1,Luis Otavio Bonilha de Oliveira Santos,nene-bonilha,Nenê Bonilha,https://s.glbimg.com/es/sde/f/2020/03/06/40e51b15a020287ac0c09403de6a9214_FORMATO.png,Contundido,0,3,0,0,Fortaleza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0
mei,18,73608,2,Luis Otavio Bonilha de Oliveira Santos,nene-bonilha,Nenê Bonilha,https://s.glbimg.com/es/sde/f/2020/03/06/40e51b15a020287ac0c09403de6a9214_FORMATO.png,Contundido,0,3,0,0,Fortaleza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0
mei,18,88427,1,Marlon Adriano Prezotti,marlon,Marlon,https://s.glbimg.com/es/sde/f/2019/03/22/165ca899b89d297dde03eeab3ad9dee7_FORMATO.png,Contundido,0.9,3.55,-0.45,0.9,Fortaleza,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,1
mei,18,91733,1,Luiz Antonio Ferreira Rodrigues,felipe,Felipe,https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png,Provável,-1,2.9,-2.1,-1,Fortaleza,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,265,1
mei,18,91733,2,Luiz Antonio Ferreira Rodrigues,felipe,Felipe,https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png,Provável,3,3.18,0.28,1,Fortaleza,8,3,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,271,2
mei,19,85856,1,Ricardo Ryller Ribeiro Lino Silva,ricardo-ryller,Ricardo Ryller,https://s.glbimg.com/es/sde/f/2020/07/28/7d5cee8aae697360315651bbeec6ac0b_FORMATO.png,Provável,3.1,3.7,1.7,3.1,Bragantino,2,4,5,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,681,1
mei,19,85856,2,Ricardo Ryller Ribeiro Lino Silva,ricardo-ryller,Ricardo Ryller,https://s.glbimg.com/es/sde/f/2020/07/28/7d5cee8aae697360315651bbeec6ac0b_FORMATO.png,Provável,-0.2,3.56,-0.14,1.45,Bragantino,2,7,10,5,0,3,0,0,0,0,0,0,2,0,0,0,0,0,466,2
mei,19,95335,1,Matheus Sousa de Jesus,matheus-jesus,Matheus Jesus,https://s.glbimg.com/es/sde/f/2020/07/28/f6113500995af8a65418616d8f79fc39_FORMATO.png,Provável,1.9,6.45,-0.55,1.9,Bragantino,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,547,1
mei,19,95335,2,Matheus Sousa de Jesus,matheus-jesus,Matheus Jesus,https://s.glbimg.com/es/sde/f/2020/07/28/f6113500995af8a65418616d8f79fc39_FORMATO.png,Provável,2.7,6.53,0.08,2.3,Bragantino,1,4,11,4,0,5,0,1,0,0,0,0,1,0,0,0,0,0,417,2
mei,19,101484,1,Thonny Anderson da Silva Carvalho,thonny-anderson,Thonny Anderson,https://s.glbimg.com/es/sde/f/2020/07/28/50ffd2282fd3da3693e850891d65327e_FORMATO.png,Contundido,0,6,0,0,Bragantino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0
mei,19,101484,2,Thonny Anderson da Silva Carvalho,thonny-anderson,Thonny Anderson,https://s.glbimg.com/es/sde/f/2020/07/28/50ffd2282fd3da3693e850891d65327e_FORMATO.png,Contundido,0,6,0,0,Bragantino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0
tec,0,41327,1,Vanderlei Luxemburgo da Silva,vanderlei-luxemburgo,Vanderlei Luxemburgo,https://s.glbimg.com/es/sde/f/2020/07/16/6f52df78da4ceb768cd3573de68fcd6f_FORMATO.png,Provável,0,13,0,0,Palmeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0
tec,0,41327,2,Vanderlei Luxemburgo da Silva,vanderlei-luxemburgo,Vanderlei Luxemburgo,https://s.glbimg.com/es/sde/f/2020/07/16/6f52df78da4ceb768cd3573de68fcd6f_FORMATO.png,Provável,1.91,10.46,-2.54,1.91,Palmeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,1
tec,1,42411,1,Alexi Stival,cuca,Cuca,https://s.glbimg.com/es/sde/f/2020/08/07/365a7d563bd584a5940f937c9ed97ea4_FORMATO.png,Provável,3.05,8.73,-0.27,3.05,Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,1
tec,1,42411,2,Alexi Stival,cuca,Cuca,https://s.glbimg.com/es/sde/f/2020/08/07/365a7d563bd584a5940f937c9ed97ea4_FORMATO.png,Provável,1.88,8.19,-0.54,2.47,Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,2
tec,2,72391,1,Fernando Diniz Silva,fernando-diniz,Fernando Diniz,https://s.glbimg.com/es/sde/f/2019/10/03/6d8ae397f0417ad0faa735bc5f9c21d5_FORMATO.png,Provável,0,8,0,0,São Paulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0
tec,2,72391,2,Fernando Diniz Silva,fernando-diniz,Fernando Diniz,https://s.glbimg.com/es/sde/f/2019/10/03/6d8ae397f0417ad0faa735bc5f9c21d5_FORMATO.png,Provável,5.41,8.31,0.31,5.41,São Paulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1
tec,3,98057,1,Tiago Retzlaff Nunes,tiago-nunes,Tiago Nunes,https://s.glbimg.com/es/sde/f/2020/07/19/5880fb87a06b73d003621b2224e9b408_FORMATO.png,Provável,0,10,0,0,Corinthians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0
tec,3,98057,2,Tiago Retzlaff Nunes,tiago-nunes,Tiago Nunes,https://s.glbimg.com/es/sde/f/2020/07/19/5880fb87a06b73d003621b2224e9b408_FORMATO.png,Provável,4.32,9.31,-0.69,4.32,Corinthians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,1
tec,4,109505,1,Domènec Torrent Font,domenec-torrent,Domènec Torrent,https://s.glbimg.com/es/sde/f/2020/08/07/ea837aac779bc4ad067904f93d3f289d_FORMATO.png,Provável,2.53,7.63,-0.37,2.53,Flamengo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,1
tec,4,109505,2,Domènec Torrent Font,domenec-torrent,Domènec Torrent,https://s.glbimg.com/es/sde/f/2020/08/07/ea837aac779bc4ad067904f93d3f289d_FORMATO.png,Provável,0.67,6.69,-0.94,1.6,Flamengo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,2
tec,5,40990,1,Dorival Silvestre Júnior,dorival-junior,Dorival Júnior,https://s.glbimg.com/es/sde/f/2020/07/16/ec131d189cf34596591ae2d9d86d1cf5_FORMATO.png,Provável,6.31,9.65,2.65,6.31,Athlético-PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1
tec,5,40990,2,Dorival Silvestre Júnior,dorival-junior,Dorival Júnior,https://s.glbimg.com/es/sde/f/2020/07/16/ec131d189cf34596591ae2d9d86d1cf5_FORMATO.png,Provável,3.32,10.47,0.82,4.81,Athlético-PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
tec,6,37245,1,Augusto Sérgio Ferreira,guto-ferreira,Guto Ferreira,https://s.glbimg.com/es/sde/f/2020/07/19/37fe3fab756c44fa3a64d440c3298942_FORMATO.png,Provável,2.71,5.59,0.59,2.71,Ceará,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1
tec,6,37245,2,Augusto Sérgio Ferreira,guto-ferreira,Guto Ferreira,https://s.glbimg.com/es/sde/f/2020/07/19/37fe3fab756c44fa3a64d440c3298942_FORMATO.png,Provável,3.97,6.7,1.11,3.34,Ceará,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2
tec,7,79437,1,Roger Machado Marques,roger-machado,Roger Machado ,https://s.glbimg.com/es/sde/f/2019/04/29/8982a435477e1d2bde62d75552c4bbfe_FORMATO.png,Provável,0,7,0,0,Bahia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0
tec,7,79437,2,Roger Machado Marques,roger-machado,Roger Machado ,https://s.glbimg.com/es/sde/f/2019/04/29/8982a435477e1d2bde62d75552c4bbfe_FORMATO.png,Provável,5.87,7.78,0.78,5.87,Bahia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,1
tec,8,94853,1,Eduardo Germán Coudet,eduardo-coudet,Eduardo Coudet,https://s.glbimg.com/es/sde/f/2020/07/19/4514b24c3a8147be213e4e8d4297a97c_FORMATO.png,Provável,4.25,10.32,0.32,4.25,Internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,1
tec,8,94853,2,Eduardo Germán Coudet,eduardo-coudet,Eduardo Coudet,https://s.glbimg.com/es/sde/f/2020/07/19/4514b24c3a8147be213e4e8d4297a97c_FORMATO.png,Provável,7.81,12.35,2.03,6.03,Internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2
tec,9,70800,2,Jorge Sampaoli,jorge-sampaoli,Jorge Sampaoli,https://s.glbimg.com/es/sde/f/2020/07/16/1940a0f1f7b292217e8c59a91c1a05cd_FORMATO.png,Provável,6.62,13.86,1.25,6.01,Atlético-MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2
tec,10,36943,1,Paulo César Autuori de Mello,paulo-autuori,Paulo Autuori,https://s.glbimg.com/es/sde/f/2020/07/19/6b2dbf503589c5cd94793b949e37ab80_FORMATO.png,Provável,0,8,0,0,Botafogo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0
tec,10,36943,2,Paulo César Autuori de Mello,paulo-autuori,Paulo Autuori,https://s.glbimg.com/es/sde/f/2020/07/19/6b2dbf503589c5cd94793b949e37ab80_FORMATO.png,Provável,3.25,7.36,-0.64,3.25,Botafogo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1
tec,11,41929,1,Renato Portaluppi,renato-gaucho,Renato Gaúcho,https://s.glbimg.com/es/sde/f/2020/07/19/5604ae02dbe93c1893a6cdb31d2b0e90_FORMATO.png,Provável,4.95,12.29,0.29,4.95,Grêmio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,1
tec,11,41929,2,Renato Portaluppi,renato-gaucho,Renato Gaúcho,https://s.glbimg.com/es/sde/f/2020/07/19/5604ae02dbe93c1893a6cdb31d2b0e90_FORMATO.png,Provável,3.9,12.28,-0.01,4.42,Grêmio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2
tec,12,92273,1,Odair Hellmann,odair-hellmann,Odair Hellmann,https://s.glbimg.com/es/sde/f/2020/07/19/059642474c6a0cb2fa9acebfe933df26_FORMATO.png,Provável,1.61,7.69,-1.31,1.61,Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1
tec,12,92273,2,Odair Hellmann,odair-hellmann,Odair Hellmann,https://s.glbimg.com/es/sde/f/2020/07/19/059642474c6a0cb2fa9acebfe933df26_FORMATO.png,Provável,3.49,7.71,0.02,2.55,Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,2
tec,13,92702,1,Daniel Pollo Barioni,daniel-paulista,Daniel Paulista,https://s.glbimg.com/es/sde/f/2016/10/20/0d4249af96be564e80556994f2f1c194_FORMATO.png,Provável,4.42,4.65,2.65,4.42,Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,1
tec,13,92702,2,Daniel Pollo Barioni,daniel-paulista,Daniel Paulista,https://s.glbimg.com/es/sde/f/2016/10/20/0d4249af96be564e80556994f2f1c194_FORMATO.png,Provável,1.01,5.19,0.54,2.71,Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2
