0	57.513954
0	61.123177
1	61.123177
2	61.083176
3	61.083176
4	61.083176
5	61.083176
6	61.083176
7	61.083176
8	61.083176
9	61.083176
10	61.083176
11	61.083176
12	61.083176
13	61.083176
14	61.083176
15	61.083176
16	61.083176
17	61.083176
18	61.083176
19	61.083176
20	61.123177
21	61.123177
22	61.123177
23	61.123177
24	61.123177
25	61.123177
26	61.123177
27	61.123177
28	61.123177
29	61.123177
30	61.123177
31	61.123177
32	61.123177
33	61.123177
34	61.123177
35	61.123177
36	61.123177
37	61.123177
38	61.123177
39	61.123177
40	61.123177
41	61.123177
42	61.123177
43	61.123177
44	61.123177
45	61.123177
46	61.123177
47	61.123177
48	61.123177
49	61.123177
50	61.158962
51	61.158962
52	61.158962
53	61.158962
54	61.158962
55	61.158962
56	61.158962
57	61.158962
58	61.158962
59	61.158962
60	61.158962
61	61.158962
62	61.158962
63	61.158962
64	61.158962
65	61.158962
66	61.158962
67	61.158962
68	61.158962
69	61.158962
70	61.158962
71	61.158962
72	61.158962
73	61.158962
74	61.158962
75	61.158962
76	61.158962
77	61.158962
78	61.158962
79	61.158962
80	61.158962
81	61.123177
82	61.123177
83	61.123177
84	61.123177
85	61.123177
86	61.123177
87	61.123177
88	61.123177
89	61.123177
90	61.123177
91	61.123177
92	61.123177
93	61.123177
94	61.123177
95	61.123177
96	61.123177
97	61.123177
98	61.123177
99	61.123177
100	61.123177
101	61.123177
102	61.158962
103	61.123177
104	61.158962
105	61.158962
106	61.158962
107	61.158962
108	61.158962
109	61.158962
110	61.158962
111	61.158962
112	61.158962
113	61.158962
114	61.158962
115	61.158962
116	61.158962
117	61.158962
118	61.158962
119	61.158962
120	61.158962
121	61.158962
122	61.123177
123	61.158962
124	61.123177
125	61.123177
126	61.123177
127	61.123177
128	61.123177
129	61.123177
130	61.123177
131	61.123177
132	61.123177
133	61.123177
134	61.123177
135	61.123177
136	61.123177
137	61.123177
138	61.123177
139	61.123177
140	61.123177
141	61.123177
142	64.423431
143	64.315010
144	64.423431
145	64.315010
146	64.423431
147	64.315010
148	64.423431
149	64.315010
150	64.423431
151	64.315010
152	64.423431
153	64.315010
154	64.423431
155	64.315010
156	64.423431
157	64.315010
158	64.423431
159	64.315010
160	64.423431
161	64.315010
162	64.423431
163	64.315010
164	64.423431
165	64.315010
166	64.423431
167	64.315010
168	64.423431
169	64.315010
170	64.423431
171	64.423431
172	64.423431
173	64.423431
174	64.423431
175	64.423431
176	64.423431
177	64.423431
178	64.423431
179	64.423431
180	64.423431
181	64.423431
182	64.423431
183	64.423431
184	64.423431
185	64.423431
186	64.423431
187	64.423431
188	64.423431
189	64.423431
190	64.423431
191	64.423431
192	64.423431
193	64.423431
194	64.423431
195	64.423431
196	64.423431
197	64.423431
198	64.423431
199	64.423431
200	64.423431
201	64.423431
202	64.423431
203	64.423431
204	64.423431
205	64.423431
206	64.423431
207	64.423431
208	64.423431
209	64.423431
210	64.423431
211	64.423431
212	64.423431
213	64.423431
214	64.423431
215	64.423431
216	64.423431
217	64.423431
218	64.423431
219	64.423431
220	64.423431
221	64.423431
222	64.423431
223	64.423431
224	64.423431
225	64.423431
226	64.423431
227	64.423431
228	64.423431
229	64.423431
230	64.423431
231	64.423431
232	64.423431
233	64.423431
234	64.423431
235	64.423431
236	64.423431
237	64.423431
238	64.423431
239	64.423431
240	64.423431
241	64.423431
242	64.423431
243	64.423431
244	64.423431
245	64.423431
246	64.423431
247	64.423431
248	64.423431
249	64.423431
250	64.423431
251	64.423431
252	64.423431
253	64.423431
254	64.423431
255	64.423431
256	64.423431
257	64.423431
258	64.423431
259	64.423431
260	64.423431
261	64.423431
262	64.423431
263	64.423431
264	64.423431
265	64.423431
266	64.423431
267	64.423431
268	64.423431
269	64.423431
270	64.423431
271	64.423431
272	64.423431
273	64.423431
274	64.423431
275	64.423431
276	64.423431
277	64.423431
278	64.423431
279	64.423431
280	64.423431
281	64.423431
282	64.423431
283	64.423431
284	64.423431
285	64.423431
286	64.423431
287	64.423431
288	64.423431
289	64.423431
290	64.423431
291	64.423431
292	64.423431
293	64.423431
294	64.423431
295	64.423431
296	64.423431
297	64.423431
298	64.423431
299	64.423431
300	64.423431
301	64.423431
302	64.423431
303	64.423431
304	64.423431
305	64.423431
306	64.423431
307	64.423431
