0	50.682098
0	50.682098
1	51.067894
2	54.657631
3	54.657631
4	54.657631
5	54.657631
6	54.657631
7	54.657631
8	54.657631
9	54.657631
10	54.657631
11	54.657631
12	54.657631
13	54.657631
14	54.657631
15	54.657631
16	54.657631
17	54.657631
18	54.657631
19	54.657631
20	54.657631
21	54.657631
22	54.657631
23	54.657631
24	54.657631
25	54.657631
26	54.657631
27	54.657631
28	54.657631
29	54.657631
30	54.657631
31	54.657631
32	54.657631
33	54.657631
34	54.657631
35	54.657631
36	54.657631
37	54.657631
38	54.657631
39	54.657631
40	54.657631
41	54.657631
42	54.657631
43	54.657631
44	54.657631
45	54.657631
46	54.657631
47	54.657631
48	54.657631
49	54.657631
50	54.657631
51	54.657631
52	54.657631
53	54.657631
54	54.657631
55	54.657631
56	54.657631
57	54.657631
58	54.657631
59	54.657631
60	54.657631
61	54.657631
62	54.657631
63	54.657631
64	54.657631
65	54.657631
66	54.657631
67	54.657631
68	54.657631
69	54.657631
70	54.657631
71	54.657631
72	54.657631
73	54.657631
74	54.657631
75	54.657631
76	54.657631
77	54.657631
78	54.657631
79	54.657631
80	54.657631
81	54.657631
82	54.657631
83	54.657631
84	54.657631
85	54.657631
86	54.657631
87	54.657631
88	54.657631
89	54.657631
90	54.657631
91	54.657631
92	54.657631
93	54.657631
94	54.657631
95	54.657631
96	54.657631
97	54.657631
98	54.657631
99	54.657631
100	54.657631
101	54.657631
102	54.657631
103	54.657631
104	54.657631
105	54.657631
106	54.657631
107	54.657631
108	54.657631
109	54.657631
110	54.657631
111	54.657631
112	54.657631
113	54.657631
114	54.657631
115	54.657631
116	54.657631
117	54.657631
118	54.657631
119	54.657631
120	54.657631
121	54.657631
122	54.657631
123	54.657631
124	54.657631
125	54.657631
126	54.657631
127	54.657631
128	54.657631
129	54.657631
130	54.657631
131	54.657631
132	54.657631
133	54.657631
134	54.657631
135	54.657631
136	54.657631
137	54.657631
138	54.657631
139	54.657631
140	54.657631
141	54.657631
142	54.657631
143	54.657631
144	54.657631
145	54.657631
146	54.657631
147	54.657631
148	54.657631
149	54.657631
150	54.657631
151	54.657631
152	54.657631
153	54.657631
154	54.657631
155	54.657631
156	54.657631
157	54.657631
158	54.657631
159	54.657631
160	54.657631
161	54.657631
162	54.657631
163	54.657631
164	54.657631
165	54.657631
166	54.657631
167	54.657631
168	54.657631
169	54.657631
170	54.657631
171	54.657631
172	54.657631
173	54.657631
174	54.657631
175	54.657631
176	54.657631
177	54.657631
178	54.657631
179	54.657631
180	54.657631
181	54.657631
182	54.657631
183	54.657631
184	54.657631
185	54.657631
186	54.657631
187	54.657631
188	54.657631
189	54.657631
190	54.657631
191	54.657631
192	54.657631
193	54.657631
194	54.657631
195	54.657631
196	54.657631
197	54.657631
198	54.657631
199	54.657631
200	54.657631
200	54.657631
201	54.657631
202	54.657631
203	54.657631
204	54.657631
205	54.657631
206	54.657631
207	54.657631
208	54.657631
209	54.657631
210	54.657631
211	54.657631
212	54.657631
213	54.657631
214	54.657631
215	54.657631
216	54.657631
217	54.657631
218	54.657631
219	54.657631
220	54.657631
221	54.657631
222	54.657631
223	54.657631
224	55.570789
225	55.570789
226	55.570789
227	55.570789
228	55.570789
229	55.570789
230	55.570789
231	55.570789
232	55.570789
233	55.570789
234	55.570789
235	55.570789
236	55.570789
237	55.570789
238	55.570789
239	55.570789
240	55.570789
241	55.570789
242	55.570789
243	55.570789
244	55.570789
245	55.570789
246	55.570789
247	55.570789
248	55.570789
249	55.570789
250	55.570789
251	55.570789
252	55.570789
253	55.570789
254	55.570789
255	55.570789
256	55.570789
257	55.570789
258	55.570789
259	55.570789
260	55.570789
261	55.570789
262	55.570789
263	55.570789
264	55.570789
265	55.570789
266	55.570789
267	55.570789
268	55.570789
269	55.570789
270	55.570789
271	55.570789
272	55.570789
273	55.570789
274	55.570789
275	55.570789
276	55.570789
277	55.570789
278	55.570789
279	55.570789
280	55.570789
281	55.570789
282	55.570789
283	55.570789
284	55.570789
285	55.570789
286	55.570789
287	55.570789
288	55.570789
289	55.570789
290	55.570789
291	55.570789
292	55.570789
293	55.570789
294	55.570789
295	55.570789
296	55.570789
297	55.570789
298	55.570789
299	55.570789
300	55.570789
301	55.570789
302	55.570789
303	55.570789
304	55.570789
305	55.570789
306	55.570789
307	55.570789
308	55.570789
309	55.570789
310	55.570789
311	55.570789
312	55.570789
313	55.570789
314	55.570789
315	55.570789
316	55.570789
317	55.570789
318	55.570789
319	55.570789
320	55.570789
321	55.570789
322	55.570789
323	55.570789
324	55.570789
325	55.570789
326	55.570789
327	55.570789
328	55.570789
329	55.570789
330	55.570789
331	55.570789
332	55.570789
333	55.570789
334	55.570789
335	55.570789
336	55.570789
337	55.570789
338	55.570789
339	55.570789
340	55.570789
341	55.570789
342	55.570789
343	55.570789
344	55.570789
345	55.570789
346	55.570789
347	55.570789
348	55.570789
349	55.570789
350	55.570789
351	55.570789
352	55.570789
353	55.570789
354	55.570789
355	55.570789
356	55.570789
357	55.570789
358	55.570789
359	55.570789
360	55.570789
361	55.570789
362	55.570789
363	55.570789
364	55.570789
365	55.570789
366	55.570789
367	55.570789
368	55.570789
369	55.570789
370	55.570789
371	55.570789
372	55.570789
373	55.570789
374	55.570789
375	55.570789
376	55.570789
377	55.570789
378	55.570789
379	55.570789
380	55.570789
381	55.570789
382	55.570789
383	55.570789
384	55.570789
385	55.570789
386	55.570789
387	55.570789
388	55.570789
389	55.570789
390	55.570789
391	55.570789
392	55.570789
393	55.570789
394	55.570789
395	55.570789
396	55.570789
397	55.570789
398	55.570789
399	55.570789
400	55.570789
401	55.570789
402	55.570789
403	56.456047
404	56.456047
405	56.456047
406	56.456047
407	56.456047
408	56.456047
409	56.456047
410	56.456047
411	56.456047
412	56.456047
413	56.456047
414	56.456047
415	56.456047
416	56.456047
417	56.456047
418	56.456047
419	56.456047
420	56.456047
421	56.456047
422	56.456047
423	56.456047
424	56.456047
425	56.456047
426	56.456047
427	56.456047
428	56.456047
429	56.456047
430	56.456047
431	56.456047
432	56.456047
433	56.456047
434	56.456047
435	56.456047
436	56.456047
437	56.456047
438	56.456047
439	56.456047
440	56.456047
441	56.456047
442	56.456047
443	56.456047
444	56.456047
445	56.456047
446	56.456047
447	56.456047
448	56.456047
449	56.456047
450	56.456047
451	56.456047
452	56.456047
453	56.456047
454	56.456047
455	56.456047
456	56.456047
457	56.456047
458	56.456047
459	56.456047
460	56.456047
461	56.456047
462	56.456047
463	56.456047
464	56.456047
465	56.456047
466	56.456047
467	56.456047
468	56.456047
469	56.456047
470	56.456047
471	56.456047
472	56.456047
473	56.456047
474	56.456047
475	56.456047
476	56.456047
477	56.456047
478	56.456047
479	56.456047
480	56.456047
481	56.456047
482	56.456047
483	56.456047
484	56.456047
485	56.456047
486	56.456047
487	56.456047
488	56.456047
489	56.456047
490	56.456047
491	56.4
