0	41.184002
0	41.116150
1	44.667244
2	46.220432
3	46.922722
4	47.759338
5	48.071739
6	48.071739
7	48.071739
8	48.251209
9	48.251209
10	48.615540
11	48.615540
12	48.615540
13	48.615540
14	48.615540
15	48.615540
16	48.615540
17	48.615540
18	48.615540
19	48.615540
20	48.730156
21	48.557888
22	48.893284
23	49.068970
24	49.076145
25	49.076145
26	49.076145
27	49.076145
28	49.076145
29	49.076145
30	49.293407
31	49.293407
32	49.293407
33	49.293407
34	49.293407
35	49.293407
36	49.293407
37	49.293407
38	49.293407
39	49.293407
40	49.275337
41	49.546013
42	49.338749
43	49.467602
44	49.503799
45	49.503799
46	49.503799
47	49.503799
48	49.503799
49	49.503799
50	49.641563
51	49.641563
52	49.641563
53	49.641563
54	49.641563
55	49.641563
56	49.641563
57	49.641563
58	49.641563
59	49.641563
60	49.606243
61	49.479252
62	49.801926
63	49.748646
64	49.723881
65	49.723881
66	49.723881
67	49.723881
68	49.723881
69	49.723881
70	49.815601
71	49.815601
72	49.815601
73	49.815601
74	49.815601
75	49.815601
76	49.815601
77	49.815601
78	49.815601
79	49.815601
80	49.381538
81	49.529526
82	49.909733
83	49.795952
84	49.793022
85	49.793022
86	49.793022
87	49.793022
88	49.793022
89	49.793022
90	49.901382
91	49.901382
92	49.901382
93	49.901382
94	49.901382
95	49.901382
96	49.901382
97	49.901382
98	49.901382
99	49.901382
100	49.614376
101	49.798286
102	49.994114
103	50.010452
104	50.120640
105	50.120640
106	50.120640
107	50.120640
108	50.120640
109	50.120640
110	50.174843
111	50.174843
112	50.174843
113	50.174843
114	50.174843
115	50.174843
116	50.174843
117	50.174843
118	50.174843
119	50.174843
120	49.910458
121	49.996887
122	50.120754
123	50.218731
124	50.354370
125	50.354370
126	50.354370
127	50.354370
128	50.354370
129	50.354370
130	50.389114
131	50.389114
132	50.389114
133	50.389114
134	50.389114
135	50.389114
136	50.389114
137	50.389114
138	50.389114
139	50.389114
140	50.264782
141	49.994511
142	50.135941
143	50.247211
144	50.250969
145	50.250969
146	50.250969
147	50.250969
148	50.250969
149	50.250969
150	50.418068
151	50.418068
152	50.418068
153	50.418068
154	50.418068
155	50.418068
156	50.418068
157	50.418068
158	50.418068
159	50.418068
160	50.384411
161	50.020245
162	50.393173
163	50.297535
164	50.403454
165	50.403454
166	50.403454
167	50.403454
168	50.403454
169	50.403454
170	50.431885
171	50.431885
172	50.431885
173	50.431885
174	50.431885
175	50.431885
176	50.431885
177	50.431885
178	50.431885
179	50.431885
180	50.152355
181	49.968498
182	50.381359
183	50.301033
184	50.448383
185	50.448383
186	50.448383
187	50.448383
188	50.448383
189	50.448383
190	50.449272
191	50.449272
192	50.449272
193	50.449272
194	50.449272
195	50.449272
196	50.449272
197	50.449272
198	50.449272
199	50.449272
