atletas.posicao_id,atletas.clube_id,atletas.atleta_id,atletas.rodada_id,atletas.nome,atletas.slug,atletas.apelido,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.clube.id.full.name,FS,RB,PE,FC,G,FF,FT,FD,DD,GS,SG,A,CA,I,CV,PP,GC,DP,
ata,0,68920,36,Eduardo Pereira Rodrigues,dudu,Dudu,https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png,Provável,19.9,18.09,2.25,6.13,Palmeiras,118,18,93,28,7,18,2,22,0,0,0,12,9,4,1,0,0,0,163
ata,0,68920,37,Eduardo Pereira Rodrigues,dudu,Dudu,https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png,Provável,4,15.65,-2.44,6.06,Palmeiras,124,18,99,28,7,20,2,23,0,0,0,12,9,4,1,0,0,0,357
ata,0,68920,38,Eduardo Pereira Rodrigues,dudu,Dudu,https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png,Provável,14,17.35,1.7,6.32,Palmeiras,127,18,104,28,7,22,2,25,0,0,0,14,9,4,1,0,0,0,83
ata,0,86120,1,Miguel Angel Borja Hernandez,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,0,15,0,0,Palmeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602
ata,0,86120,2,Miguel Angel Borja Hernandez,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Dúvida,7.4,13.68,-1.32,7.4,Palmeiras,1,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,656
ata,0,86120,3,Miguel Angel Borja Hernandez,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,-1,11.2,-2.48,3.2,Palmeiras,3,3,5,4,0,8,0,0,0,0,0,0,1,1,0,0,0,0,329
ata,0,86120,4,Miguel Angel Borja Hernandez,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,0,11.2,0,3.2,Palmeiras,3,3,5,4,0,8,0,0,0,0,0,0,1,1,0,0,0,0,283
ata,0,86120,5,Miguel Angel Borja Hernandez,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,2.9,10.76,-0.44,3.1,Palmeiras,3,7,5,10,0,8,0,2,0,0,0,0,2,2,0,0,0,0,369
ata,0,86120,6,Miguel Angel Borja Hernandez,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Suspenso,11,12.68,1.92,5.08,Palmeiras,4,7,7,11,1,10,0,2,0,0,0,1,3,4,0,0,0,0,402
ata,0,86120,12,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Contundido,0,12.68,0,5.08,Palmeiras,4,7,7,11,1,10,0,2,0,0,0,1,3,4,0,0,0,0,528
ata,0,86120,13,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Contundido,0,12.68,0,5.08,Palmeiras,4,7,7,11,1,10,0,2,0,0,0,1,3,4,0,0,0,0,304
ata,0,86120,14,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Contundido,0,12.68,0,5.08,Palmeiras,4,7,7,11,1,10,0,2,0,0,0,1,3,4,0,0,0,0,292
ata,0,86120,15,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Contundido,0,12.68,0,5.08,Palmeiras,4,7,7,11,1,10,0,2,0,0,0,1,3,4,0,0,0,0,613
ata,0,86120,16,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Contundido,0,12.68,0,5.08,Palmeiras,4,7,7,11,1,10,0,2,0,0,0,1,3,4,0,0,0,0,443
ata,0,86120,19,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Dúvida,0,10.49,0,4.08,Palmeiras,6,7,10,11,1,10,0,2,0,0,0,1,3,4,0,0,0,0,384
ata,0,86120,21,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,0,10.32,0,3.73,Palmeiras,6,7,11,11,1,12,0,3,0,0,0,1,3,5,0,0,0,0,549
ata,0,86120,22,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,5.9,10.92,0.6,4.04,Palmeiras,6,7,15,14,2,14,0,3,0,0,0,1,3,7,0,0,0,0,368
ata,0,86120,23,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Contundido,2.4,10.47,-0.45,3.84,Palmeiras,7,9,18,15,2,15,0,3,0,0,0,1,3,8,0,0,0,0,821
ata,0,86120,27,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,0,10.41,0,3.68,Palmeiras,7,11,22,17,2,17,0,3,0,0,0,1,3,8,0,0,0,0,363
ata,0,86120,30,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,0,10.41,0,3.68,Palmeiras,7,11,22,17,2,17,0,3,0,0,0,1,3,8,0,0,0,0,355
ata,0,86120,32,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,-1,9.5,-0.37,3,Palmeiras,11,12,29,23,2,18,0,4,0,0,0,1,3,9,0,0,0,0,417
ata,0,86120,33,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,0,9.5,0,3,Palmeiras,11,12,29,23,2,18,0,4,0,0,0,1,3,9,0,0,0,0,293
ata,0,86120,34,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Dúvida,7.5,10.76,1.26,3.38,Palmeiras,13,12,29,25,3,19,0,5,0,0,0,1,4,10,0,0,0,0,656
ata,0,86120,35,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Provável,-1.6,9.34,-1.42,3,Palmeiras,13,12,30,26,3,19,0,6,0,0,0,1,5,10,0,0,0,0,768
ata,0,86120,38,Miguel Ángel Borja Hernández,borja,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,Dúvida,0.8,9.54,-0.15,2.71,Palmeiras,13,13,31,26,3,23,0,6,0,0,0,1,5,10,0,0,0,0,321
ata,0,86485,1,Marcos da Silva França,keno,Keno,https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png,Provável,1.7,8.06,-1.94,1.7,Palmeiras,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650
ata,0,86485,2,Marcos da Silva França,keno,Keno,https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png,Provável,6.7,8.98,0.92,4.2,Palmeiras,7,6,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,661
ata,0,86485,3,Marcos da Silva França,keno,Keno,https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png,Provável,6.6,9.78,0.8,5,Palmeiras,10,9,14,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,324
ata,0,86485,4,Marcos da Silva França,keno,Keno,https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png,Provável,9.1,11.45,1.67,6.03,Palmeiras,11,12,17,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0,293
ata,0,86485,5,Marcos da Silva França,keno,Keno,https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png,Provável,4.4,10.89,-0.56,5.7,Palmeiras,14,14,18,6,0,1,0,3,0,0,0,1,0,1,0,0,0,0,371
ata,0,86485,6,Marcos da Silva França,keno,Keno,https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png,Provável,2.5,10.61,-0.28,5.17,Palmeiras,16,16,18,7,0,1,0,3,0,0,0,1,0,3,0,0,0,0,410
